,Q8N1Q1_mean,Q6ZSJ8_mean,Q04941_mean,Q99871_mean,Q9NXS2_mean,Q86XZ4_mean,E9PRG8_mean,P20290_mean,Q8N6N3_mean,P49840_mean,Q9BVG9_mean,Q9UFG5_mean,P31947_mean,Q96GA3_mean,O75607_mean,Q13952_mean,O14786_mean,Q9ULC4_mean,Q9UBP9_mean,Q96AQ8_mean,Q9BX68_mean,Q6PK04_mean,Q9H6X2_mean,Q96GD0_mean,Q99543_mean,P68133_mean,P62380_mean,P08047_mean,O43159_mean,Q14061_mean,P53597_mean,Q15018_mean,Q99611_mean,Q9BPU6_mean,P61024_mean,Q16644_mean,O95707_mean,Q9GZY8_mean,P00918_mean,Q92766_mean,Q9BVC3_mean,Q76FK4_mean,P04818_mean,Q9BRP8_mean,P51148_mean,Q92796_mean,Q9NX58_mean,Q53H12_mean,O75683_mean,Q6P4E1_mean,O96017_mean,Q5RKV6_mean,Q96ED9_mean,P62851_mean,Q96BJ3_mean,P33552_mean,Q96Q05_mean,P27448_mean,P17568_mean,Q16651_mean,O43353_mean,Q7Z6E9_mean,Q9BRG1_mean,Q8WW33_mean,Q8WU10_mean,Q9NX08_mean,P36543_mean,P63165_mean,P42574_mean,Q00577_mean,Q9H444_mean,Q13330_mean,Q9Y244_mean,Q9NS69_mean,O95985_mean,Q08AD1_mean,P17405_mean,P20226_mean,O95159_mean,Q96B26_mean,P38432_mean,O95292_mean,P10636_mean,P61962_mean,Q8TDJ6_mean,Q16763_mean,Q8WVY7_mean,Q8N4P3_mean,O00221_mean,P84098_mean,Q969P0_mean,Q86Y37_mean,Q8WW01_mean,Q9Y3C1_mean,O15127_mean,Q9UI42_mean,Q8TCF1_mean,Q96BQ5_mean,P25440_mean,Q6UW68_mean,Q8TCT9_mean,Q9NUM4_mean,P61960_mean,Q9Y3A3_mean,aP00846_mean,aP26358_mean,aP27338_mean,aP10636_mean,aQ99707_mean,aQ02218_mean,aQ99720_mean,aP11387_mean,aP17405_mean,aP49585_mean,aQ5QJE6_mean,aP27816_mean,aO95985_mean,aP25440_mean,aP00918_mean,aP04818_mean,aQ8TD43_mean,aP61024_mean,aP36543_mean,aP04040_mean,Cell_viability%_(cck8Drug-blk)/(control-blk)*100_mean,Q8N1Q1_sd,Q6ZSJ8_sd,Q04941_sd,Q99871_sd,Q9NXS2_sd,Q86XZ4_sd,E9PRG8_sd,P20290_sd,Q8N6N3_sd,P49840_sd,Q9BVG9_sd,Q9UFG5_sd,P31947_sd,Q96GA3_sd,O75607_sd,Q13952_sd,O14786_sd,Q9ULC4_sd,Q9UBP9_sd,Q96AQ8_sd,Q9BX68_sd,Q6PK04_sd,Q9H6X2_sd,Q96GD0_sd,Q99543_sd,P68133_sd,P62380_sd,P08047_sd,O43159_sd,Q14061_sd,P53597_sd,Q15018_sd,Q99611_sd,Q9BPU6_sd,P61024_sd,Q16644_sd,O95707_sd,Q9GZY8_sd,P00918_sd,Q92766_sd,Q9BVC3_sd,Q76FK4_sd,P04818_sd,Q9BRP8_sd,P51148_sd,Q92796_sd,Q9NX58_sd,Q53H12_sd,O75683_sd,Q6P4E1_sd,O96017_sd,Q5RKV6_sd,Q96ED9_sd,P62851_sd,Q96BJ3_sd,P33552_sd,Q96Q05_sd,P27448_sd,P17568_sd,Q16651_sd,O43353_sd,Q7Z6E9_sd,Q9BRG1_sd,Q8WW33_sd,Q8WU10_sd,Q9NX08_sd,P36543_sd,P63165_sd,P42574_sd,Q00577_sd,Q9H444_sd,Q13330_sd,Q9Y244_sd,Q9NS69_sd,O95985_sd,Q08AD1_sd,P17405_sd,P20226_sd,O95159_sd,Q96B26_sd,P38432_sd,O95292_sd,P10636_sd,P61962_sd,Q8TDJ6_sd,Q16763_sd,Q8WVY7_sd,Q8N4P3_sd,O00221_sd,P84098_sd,Q969P0_sd,Q86Y37_sd,Q8WW01_sd,Q9Y3C1_sd,O15127_sd,Q9UI42_sd,Q8TCF1_sd,Q96BQ5_sd,P25440_sd,Q6UW68_sd,Q8TCT9_sd,Q9NUM4_sd,P61960_sd,Q9Y3A3_sd,aP00846_sd,aP26358_sd,aP27338_sd,aP10636_sd,aQ99707_sd,aQ02218_sd,aQ99720_sd,aP11387_sd,aP17405_sd,aP49585_sd,aQ5QJE6_sd,aP27816_sd,aO95985_sd,aP25440_sd,aP00918_sd,aP04818_sd,aQ8TD43_sd,aP61024_sd,aP36543_sd,aP04040_sd,Cell_viability%_(cck8Drug-blk)/(control-blk)*100_sd,Q8N1Q1_dxdt,Q6ZSJ8_dxdt,Q04941_dxdt,Q99871_dxdt,Q9NXS2_dxdt,Q86XZ4_dxdt,E9PRG8_dxdt,P20290_dxdt,Q8N6N3_dxdt,P49840_dxdt,Q9BVG9_dxdt,Q9UFG5_dxdt,P31947_dxdt,Q96GA3_dxdt,O75607_dxdt,Q13952_dxdt,O14786_dxdt,Q9ULC4_dxdt,Q9UBP9_dxdt,Q96AQ8_dxdt,Q9BX68_dxdt,Q6PK04_dxdt,Q9H6X2_dxdt,Q96GD0_dxdt,Q99543_dxdt,P68133_dxdt,P62380_dxdt,P08047_dxdt,O43159_dxdt,Q14061_dxdt,P53597_dxdt,Q15018_dxdt,Q99611_dxdt,Q9BPU6_dxdt,P61024_dxdt,Q16644_dxdt,O95707_dxdt,Q9GZY8_dxdt,P00918_dxdt,Q92766_dxdt,Q9BVC3_dxdt,Q76FK4_dxdt,P04818_dxdt,Q9BRP8_dxdt,P51148_dxdt,Q92796_dxdt,Q9NX58_dxdt,Q53H12_dxdt,O75683_dxdt,Q6P4E1_dxdt,O96017_dxdt,Q5RKV6_dxdt,Q96ED9_dxdt,P62851_dxdt,Q96BJ3_dxdt,P33552_dxdt,Q96Q05_dxdt,P27448_dxdt,P17568_dxdt,Q16651_dxdt,O43353_dxdt,Q7Z6E9_dxdt,Q9BRG1_dxdt,Q8WW33_dxdt,Q8WU10_dxdt,Q9NX08_dxdt,P36543_dxdt,P63165_dxdt,P42574_dxdt,Q00577_dxdt,Q9H444_dxdt,Q13330_dxdt,Q9Y244_dxdt,Q9NS69_dxdt,O95985_dxdt,Q08AD1_dxdt,P17405_dxdt,P20226_dxdt,O95159_dxdt,Q96B26_dxdt,P38432_dxdt,O95292_dxdt,P10636_dxdt,P61962_dxdt,Q8TDJ6_dxdt,Q16763_dxdt,Q8WVY7_dxdt,Q8N4P3_dxdt,O00221_dxdt,P84098_dxdt,Q969P0_dxdt,Q86Y37_dxdt,Q8WW01_dxdt,Q9Y3C1_dxdt,O15127_dxdt,Q9UI42_dxdt,Q8TCF1_dxdt,Q96BQ5_dxdt,P25440_dxdt,Q6UW68_dxdt,Q8TCT9_dxdt,Q9NUM4_dxdt,P61960_dxdt,Q9Y3A3_dxdt,aP00846_dxdt,aP26358_dxdt,aP27338_dxdt,aP10636_dxdt,aQ99707_dxdt,aQ02218_dxdt,aQ99720_dxdt,aP11387_dxdt,aP17405_dxdt,aP49585_dxdt,aQ5QJE6_dxdt,aP27816_dxdt,aO95985_dxdt,aP25440_dxdt,aP00918_dxdt,aP04818_dxdt,aQ8TD43_dxdt,aP61024_dxdt,aP36543_dxdt,aP04040_dxdt,Cell_viability%_(cck8Drug-blk)/(control-blk)*100_dxdt
0,0.9335246,0.9900882,-0.8778167,-0.98342633,0.33941615,0.317707,-0.94279504,0.82616305,0.446253,0.9780955,0.98952293,-0.9892885,0.98194873,-0.03912984,-0.9904162,-0.958753,-0.8251635,0.9905549,0.79296005,-0.97770965,-0.9902624,-0.91783166,0.9900779,-0.96328664,0.95839494,-0.75130945,0.20381257,0.66882885,0.23293245,0.45212835,0.9901601,-0.86768484,-0.9868986,0.89173114,0.9909942,0.79154,-0.87533915,0.62539005,-0.9895712,0.98873043,-0.97525024,0.9900036,-0.9288797,-0.97284484,-0.34563482,-0.9058106,-0.9864222,-0.52769077,-0.87777585,-0.6747373,-0.8113334,0.77243423,0.61177325,-0.9542005,-0.048955254,-0.9895363,0.8197452,0.17828698,0.81514764,0.829489,-0.3228683,-0.8496719,-0.21764004,-0.8785388,-0.9905783,-0.61541426,0.90353936,0.5824753,-0.54642564,-0.9881879,0.6262556,-0.98959315,-0.9887972,-0.038270496,-0.9906825,0.95684814,-0.9879215,0.74932075,-0.60928667,-0.8904119,-0.8671547,-0.7579392,-0.99003494,0.099389896,0.6904975,-0.041312452,0.5473491,0.5593271,-0.96444273,0.93841267,-0.9571296,-0.42541456,-0.9607978,-0.9760585,-0.93406117,-0.24642792,0.98857903,0.899027,0.98532337,0.9883211,-0.8613303,-0.9770699,0.250304,-0.98254955,-0.9868723,0.43645817,0.073686086,0.9890975,-0.36689726,0.8853985,0.81351066,-0.86484635,-0.97687435,-0.8541253,0.9769863,-0.10330486,-0.98929906,-0.8638609,-0.17423078,-0.6586094,0.25737232,0.98965687,-0.04268714,-0.039549626,0.0,0.008051059,9.2048715e-05,0.0008868118,0.00015387815,0.005981881,0.011201052,0.00053117675,0.00069601304,0.0051375744,0.00020340069,8.585313e-05,9.946656e-05,0.00016761801,0.008922409,8.8845554e-05,0.0018620056,0.0016234966,8.7707595e-05,0.0019225285,0.00020698317,9.040499e-05,0.00076231005,9.2133014e-05,0.00034092585,0.00038631802,0.01458989,0.0008762435,0.0030751606,0.011438697,0.0050844485,9.006781e-05,0.0012274426,0.00012163581,0.0010053287,8.361935e-05,0.012135005,0.0011575632,0.0031976392,9.681131e-05,0.00010465062,0.00021216723,9.074216e-05,0.0004464194,0.00025157453,0.012458567,0.0008746314,0.00012606122,0.00437872,0.0011349303,0.003020159,0.0013315876,0.013353217,0.0036049886,0.00042450306,0.008467044,9.7148484e-05,0.0007747434,0.010590808,0.0017165147,0.0009476719,0.011800549,0.0013959036,0.0072647785,0.0011278497,8.749686e-05,0.014806989,0.0033518546,0.0038675212,0.0037969253,0.00010642079,0.0017973102,9.6642725e-05,0.00010401842,0.0014953043,8.5768836e-05,0.0004006901,0.00011215276,0.0023277283,0.0035266376,0.0010175935,0.0011643067,0.002247017,9.251233e-05,0.007823946,0.0028739516,0.009660574,0.0041902396,0.0040919953,0.00033005196,0.00057189056,0.0002706249,0.005335454,0.00036402233,0.0001410655,0.0006122673,0.0069955657,0.00010604147,0.0009375988,0.00013621862,0.00010519853,0.010141333,0.00021292588,0.006961174,0.00016205464,0.00012155151,0.0052273683,0.008598547,4.0629562e-05,0.0058783893,0.0010641657,0.0017316876,0.00022830948,0.00021473819,0.006590503,0.00021368453,0.008192136,8.6443186e-05,0.0012636468,0.010643839,0.0031700751,0.006895751,8.3787934e-05,0.0088714715,1.9440233e-06,0.0,-1.234844,0.012931228,-0.12531126,-0.021622658,0.8399329,-1.5817204,-0.07463181,0.09957063,0.7218608,0.028577209,0.012022376,-0.013974667,0.023550272,-1.2535884,-0.012482047,0.28832048,-0.22809851,0.012322307,0.2701124,-0.029080868,-0.012702465,-0.10710883,0.012944698,-0.047897696,0.054279566,2.0770526,-0.17697579,0.43205875,-1.6072743,0.7143258,0.012659192,-0.17245948,-0.017091751,0.14124787,0.011749268,-1.737645,-0.16263735,0.44837976,-0.01360476,0.014702797,-0.029535055,0.012724757,-0.06118381,-0.035343766,1.7511208,-0.12288308,-0.017714143,-0.61520785,-0.15945828,-0.42432606,-0.18901587,-1.9082854,0.50649565,-0.059646964,1.1820877,-0.013650179,0.106297374,-1.4922051,0.24116552,-0.14659429,1.6634285,-0.19612384,-1.0206941,-0.158463,-0.012290955,2.0833287,-0.5115977,0.54339457,-0.5328543,-0.01495719,-0.23291934,-0.013577223,-0.014615059,0.24211022,-0.012050986,0.05629754,-0.0157578,0.3270415,-0.4973387,-0.14297283,-0.16299379,-0.31570572,-0.013000727,1.0999074,0.40378892,1.3573654,0.58868515,0.57491875,-0.0463717,0.08034921,-0.036006212,-0.7496264,-0.05114472,-0.018969059,-0.0860244,-0.9828863,0.0149002075,0.1317333,0.01914072,0.01480186,1.4962878,-0.029915452,0.9780386,-0.02276659,-0.017076015,0.73451054,1.2081203,0.0056188107,-0.8259107,0.14951158,0.24330127,-0.030004978,-0.03017068,0.94049233,0.030024529,-1.1510489,-0.012085557,-0.17753339,1.4980036,-0.44539106,0.9688478,0.01165247,-1.2465769,-0.00027319416,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46262747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2738224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031956434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13695616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7329593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009460598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038993437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9176816e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026936457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061584637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0266706e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042542815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9863132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.851102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068131685,0.0,0.0,0.0,0.0,0.0
